time,open,high,low,close,volume,sma,bolup,boldn
2021-07-13T21:13:00Z,0.19369,0.19378,0.19342,0.19354,344206.5,0.1933200,0.1938667,0.1927733
2021-07-13T21:13:30Z,0.19355,0.1937,0.19349,0.19368,227265.3,0.1933303,0.1938890,0.1927717
2021-07-13T21:14:00Z,0.19355,0.19373,0.19349,0.19373,289697.5,0.1933345,0.1939046,0.1927644
2021-07-13T21:14:30Z,0.1937,0.19383,0.1937,0.19381,98380.6,0.1933408,0.1939259,0.1927557
2021-07-13T21:15:00Z,0.1937,0.19403,0.1937,0.19402,409057.8,0.1933625,0.1940043,0.1927208
2021-07-13T21:15:30Z,0.194,0.19422,0.194,0.19421,183277.7,0.1933926,0.1941122,0.1926730
2021-07-13T21:16:00Z,0.194,0.19442,0.194,0.19436,411852.5,0.1934315,0.1942533,0.1926098
2021-07-13T21:16:30Z,0.19435,0.19458,0.19425,0.19444,517728.9,0.1934773,0.1944039,0.1925507
2021-07-13T21:17:00Z,0.19435,0.19458,0.19423,0.19433,637058.9,0.1935316,0.1945197,0.1925435
2021-07-13T21:17:30Z,0.19426,0.19445,0.19423,0.19438,203702,0.1935889,0.1946148,0.1925630
2021-07-13T21:18:00Z,0.19426,0.19445,0.19416,0.19416,576929.8,0.1936405,0.1946962,0.1925849
2021-07-13T21:18:30Z,0.19412,0.19446,0.19411,0.19441,488502.7,0.1936940,0.1947603,0.1926276
2021-07-13T21:19:00Z,0.19412,0.1946,0.19411,0.1945,935679.8,0.1937607,0.1948451,0.1926763
2021-07-13T21:19:30Z,0.19441,0.19463,0.19439,0.19462,1653829.9,0.1938441,0.1948990,0.1927892
2021-07-13T21:20:00Z,0.19441,0.1949,0.19439,0.19463,1881756,0.1939277,0.1949490,0.1929063
2021-07-13T21:20:30Z,0.19463,0.19473,0.19463,0.19463,426183.6,0.1940258,0.1949576,0.1930941
2021-07-13T21:21:00Z,0.19463,0.19476,0.19442,0.19462,2352402.7,0.1941050,0.1949418,0.1932682
2021-07-13T21:21:30Z,0.19474,0.19489,0.19472,0.1948,256421.6,0.1941833,0.1950009,0.1933657
2021-07-13T21:22:00Z,0.19474,0.19514,0.19472,0.19507,2076334.2,0.1942459,0.1950775,0.1934142
2021-07-13T21:22:30Z,0.19502,0.19547,0.19499,0.19547,950454.7,0.1943289,0.1952170,0.1934408
2021-07-13T21:23:00Z,0.19502,0.19547,0.19499,0.1952,3768993,0.1944202,0.1953486,0.1934917
2021-07-13T21:23:30Z,0.19524,0.19539,0.19517,0.19527,448372.2,0.1945040,0.1954217,0.1935864
2021-07-13T21:24:00Z,0.19524,0.19539,0.19481,0.19483,718415.5,0.1945672,0.1954441,0.1936903
2021-07-13T21:24:30Z,0.19483,0.1952,0.19478,0.19505,316530.2,0.1946321,0.1954424,0.1938218
2021-07-13T21:25:00Z,0.19483,0.1952,0.19478,0.19506,505265.7,0.1946858,0.1954520,0.1939196
2021-07-13T21:25:30Z,0.19506,0.19536,0.19489,0.19535,316592.5,0.1947394,0.1954883,0.1939906
2021-07-13T21:26:00Z,0.19506,0.19538,0.19489,0.19526,475964.8,0.1947838,0.1955420,0.1940255
2021-07-13T21:26:30Z,0.19526,0.19536,0.19519,0.19527,196138.4,0.1948271,0.1955888,0.1940654
2021-07-13T21:27:00Z,0.19526,0.19536,0.19519,0.19527,300458.9,0.1948714,0.1956186,0.1941241
2021-07-13T21:27:30Z,0.19529,0.19537,0.19503,0.19504,222138.9,0.1949160,0.1956343,0.1941977
2021-07-13T21:28:00Z,0.19529,0.19537,0.19492,0.19492,429789.8,0.1949532,0.1956139,0.1942925
2021-07-13T21:28:30Z,0.19492,0.19497,0.19451,0.19455,360608.7,0.1949832,0.1955576,0.1944088
2021-07-13T21:29:00Z,0.19492,0.19497,0.19445,0.19452,700348.4,0.1949864,0.1955498,0.1944231
2021-07-13T21:29:30Z,0.19456,0.19459,0.19434,0.19436,565351.4,0.1949805,0.1955593,0.1944017
2021-07-13T21:30:00Z,0.19456,0.19459,0.19433,0.19451,859828.3,0.1949670,0.1955785,0.1943555
2021-07-13T21:30:30Z,0.19451,0.19451,0.19417,0.19422,197882.9,0.1949506,0.1956191,0.1942821
2021-07-13T21:31:00Z,0.19451,0.19451,0.19417,0.19426,578188.6,0.1949316,0.1956457,0.1942175
2021-07-13T21:31:30Z,0.19422,0.19444,0.19413,0.19444,205917.2,0.1949079,0.1956763,0.1941395
2021-07-13T21:32:00Z,0.19422,0.19448,0.19413,0.19434,334642.7,0.1948880,0.1956877,0.1940882
2021-07-13T21:32:30Z,0.19438,0.19449,0.19423,0.19423,243598.9,0.1948445,0.1956558,0.1940331
2021-07-13T21:33:00Z,0.19438,0.19449,0.19399,0.19423,685199.2,0.1947819,0.1956054,0.1939584
2021-07-13T21:33:30Z,0.19423,0.19446,0.19418,0.1944,188452.7,0.1947349,0.1955488,0.1939211
2021-07-13T21:34:00Z,0.19423,0.19446,0.19406,0.19424,352669.5,0.1946962,0.1955222,0.1938703
2021-07-13T21:34:30Z,0.19406,0.19424,0.19405,0.19424,81378.4,0.1946535,0.1954980,0.1938090
2021-07-13T21:35:00Z,0.19406,0.19424,0.19401,0.19411,188857.7,0.1946068,0.1954657,0.1937479
2021-07-13T21:35:30Z,0.19407,0.1943,0.19406,0.19428,113483.2,0.1945567,0.1953908,0.1937225
2021-07-13T21:36:00Z,0.19407,0.19447,0.19406,0.19446,380504,0.1945171,0.1952859,0.1937483
2021-07-13T21:36:30Z,0.19446,0.19475,0.19441,0.19463,247602.4,0.1944808,0.1951705,0.1937912
2021-07-13T21:37:00Z,0.19446,0.19475,0.19441,0.19472,490679.3,0.1944486,0.1950476,0.1938496
2021-07-13T21:37:30Z,0.19467,0.19473,0.19452,0.19472,114835.6,0.1944173,0.1949031,0.1939315
2021-07-13T21:38:00Z,0.19467,0.19479,0.19452,0.19466,243757.8,0.1944009,0.1948136,0.1939882
2021-07-13T21:38:30Z,0.19463,0.19473,0.19451,0.19452,209984.3,0.1943914,0.1947679,0.1940149
2021-07-13T21:39:00Z,0.19463,0.19473,0.1944,0.19443,425233,0.1943905,0.1947645,0.1940164
2021-07-13T21:39:30Z,0.19441,0.19442,0.19411,0.19429,288910.5,0.1943798,0.1947565,0.1940031
2021-07-13T21:40:00Z,0.19441,0.19458,0.19411,0.19443,524134.3,0.1943795,0.1947562,0.1940029
2021-07-13T21:40:30Z,0.19439,0.1944,0.19409,0.19409,239265.8,0.1943780,0.1947557,0.1940002
2021-07-13T21:41:00Z,0.19439,0.1944,0.19382,0.19396,531264.8,0.1943679,0.1947692,0.1939667
2021-07-13T21:41:30Z,0.19394,0.19422,0.19393,0.19404,306514.5,0.1943571,0.1947788,0.1939354
2021-07-13T21:42:00Z,0.19394,0.19422,0.19391,0.19402,458143.1,0.1943400,0.1947850,0.1938950
2021-07-13T21:42:30Z,0.1941,0.19426,0.19403,0.19403,82826.9,0.1943265,0.1947810,0.1938720
2021-07-13T21:43:00Z,0.1941,0.19426,0.19403,0.19411,105932.9,0.1943272,0.1947845,0.1938698
2021-07-13T21:43:30Z,0.19414,0.19422,0.194,0.19422,64135.1,0.1943151,0.1947825,0.1938478
2021-07-13T21:44:00Z,0.19414,0.19441,0.194,0.19417,313281.7,0.1943149,0.1947823,0.1938474
2021-07-13T21:44:30Z,0.19411,0.19411,0.19391,0.19391,45690.2,0.1943101,0.1947866,0.1938336
2021-07-13T21:45:00Z,0.19411,0.19411,0.1938,0.19389,736691.5,0.1943046,0.1947964,0.1938128
2021-07-13T21:45:30Z,0.19391,0.19405,0.19386,0.19405,29805.2,0.1942912,0.1948026,0.1937798
2021-07-13T21:46:00Z,0.19391,0.19429,0.19386,0.19416,276001.5,0.1942785,0.1947901,0.1937668
2021-07-13T21:46:30Z,0.19427,0.19434,0.19424,0.19428,49248.9,0.1942647,0.1947624,0.1937670
2021-07-13T21:47:00Z,0.19427,0.19437,0.19415,0.19435,362726.6,0.1942490,0.1947298,0.1937681
2021-07-13T21:47:30Z,0.1944,0.19461,0.19428,0.19437,528340.9,0.1942382,0.1946913,0.1937850
2021-07-13T21:48:00Z,0.1944,0.19461,0.19408,0.19416,659123.4,0.1942141,0.1946115,0.1938168
2021-07-13T21:48:30Z,0.1941,0.19411,0.19392,0.19404,144783.2,0.1941834,0.1945333,0.1938335
2021-07-13T21:49:00Z,0.1941,0.19411,0.1938,0.19407,344805.1,0.1941554,0.1944750,0.1938358
2021-07-13T21:49:30Z,0.19403,0.19403,0.19377,0.19383,64884.8,0.1941375,0.1944664,0.1938086
2021-07-13T21:50:00Z,0.19403,0.19403,0.19368,0.19385,530555,0.1941063,0.1944229,0.1937898
2021-07-13T21:50:30Z,0.19384,0.19399,0.19382,0.19392,125085.2,0.1940867,0.1944050,0.1937683
2021-07-13T21:51:00Z,0.19384,0.19425,0.19382,0.19425,278731.4,0.1940833,0.1944047,0.1937619
2021-07-13T21:51:30Z,0.19433,0.19434,0.19402,0.19416,106591.4,0.1940896,0.1944140,0.1937653
2021-07-13T21:52:00Z,0.19433,0.19434,0.19388,0.19393,144247.6,0.1940912,0.1944170,0.1937654
2021-07-13T21:52:30Z,0.19397,0.19421,0.19393,0.1941,145509.1,0.1940886,0.1944149,0.1937623
2021-07-13T21:53:00Z,0.19397,0.19426,0.19393,0.19419,276420.5,0.1940933,0.1944215,0.1937651
2021-07-13T21:53:30Z,0.19421,0.19427,0.19416,0.19424,87722,0.1940997,0.1944322,0.1937673
2021-07-13T21:54:00Z,0.19421,0.19429,0.19416,0.19428,119122.4,0.1940992,0.1944302,0.1937683
2021-07-13T21:54:30Z,0.19429,0.1943,0.19399,0.19402,45377.8,0.1941084,0.1944408,0.1937761
2021-07-13T21:55:00Z,0.19429,0.1943,0.19399,0.19407,76822.3,0.1941124,0.1944392,0.1937856
2021-07-13T21:55:30Z,0.19409,0.19409,0.19393,0.19398,78062.1,0.1941174,0.1944388,0.1937959
2021-07-13T21:56:00Z,0.19409,0.19409,0.19393,0.19393,95002.1,0.1941083,0.1944370,0.1937796
2021-07-13T21:56:30Z,0.19394,0.19413,0.19394,0.19407,52413.4,0.1940978,0.1944174,0.1937781
2021-07-13T21:57:00Z,0.19394,0.19423,0.19394,0.19419,137329.6,0.1940943,0.1944081,0.1937805
2021-07-13T21:57:30Z,0.19415,0.1943,0.19415,0.1943,79367.2,0.1940836,0.1943592,0.1938081
2021-07-13T21:58:00Z,0.19415,0.1943,0.19415,0.1943,322207.4,0.1940835,0.1943577,0.1938094
2021-07-13T21:58:30Z,0.19431,0.19445,0.1942,0.19433,386154.8,0.1940991,0.1943955,0.1938026
2021-07-13T21:59:00Z,0.19431,0.19445,0.19409,0.19409,576354.5,0.1941075,0.1944012,0.1938138
2021-07-13T21:59:30Z,0.19407,0.19411,0.19393,0.19397,135360.6,0.1941099,0.1943954,0.1938244
2021-07-13T22:00:00Z,0.19407,0.19423,0.19393,0.19414,231777.2,0.1941221,0.1943853,0.1938589
2021-07-13T22:00:30Z,0.19412,0.19436,0.19412,0.19436,69811.5,0.1941373,0.1943831,0.1938915
2021-07-13T22:01:00Z,0.19412,0.19449,0.19412,0.19442,330882.9,0.1941549,0.1944046,0.1939051
2021-07-13T22:01:30Z,0.19444,0.1945,0.19416,0.19419,522349.6,0.1941667,0.1944395,0.1938938
2021-07-13T22:02:00Z,0.19444,0.1945,0.19407,0.19435,1215423,0.1941765,0.1944456,0.1939074
2021-07-13T22:02:30Z,0.19436,0.19436,0.19408,0.19408,118671.6,0.1941848,0.1944506,0.1939190
2021-07-13T22:03:00Z,0.19436,0.19436,0.19344,0.19356,1055862.2,0.1941627,0.1944925,0.1938329
2021-07-13T22:03:30Z,0.19357,0.19365,0.19351,0.19351,85923.4,0.1941324,0.1945379,0.1937268
2021-07-13T22:04:00Z,0.19357,0.19365,0.19345,0.19351,293992.1,0.1940967,0.1945713,0.1936221
2021-07-13T22:04:30Z,0.19354,0.1938,0.19354,0.19376,292221.6,0.1940676,0.1945739,0.1935612
2021-07-13T22:05:00Z,0.19354,0.19385,0.19354,0.19376,489804.5,0.1940517,0.1945769,0.1935265
2021-07-13T22:05:30Z,0.19379,0.19382,0.19351,0.19366,303075,0.1940378,0.1945834,0.1934921
2021-07-13T22:06:00Z,0.19379,0.19382,0.19335,0.19337,490056.8,0.1940159,0.1946063,0.1934255
2021-07-13T22:06:30Z,0.19341,0.19341,0.19282,0.19296,798810,0.1939594,0.1946784,0.1932404
2021-07-13T22:07:00Z,0.19341,0.19341,0.19282,0.19299,1212112.6,0.1938942,0.1947371,0.1930513
2021-07-13T22:07:30Z,0.19303,0.19303,0.19287,0.19297,96664.9,0.1938274,0.1947507,0.1929041
2021-07-13T22:08:00Z,0.19303,0.19303,0.19261,0.19265,427895.3,0.1937471,0.1947669,0.1927272
2021-07-13T22:08:30Z,0.19261,0.193,0.19261,0.19297,387394.8,0.1936636,0.1947239,0.1926033
2021-07-13T22:09:00Z,0.19261,0.19307,0.19261,0.19286,707733,0.1935984,0.1946783,0.1925186
2021-07-13T22:09:30Z,0.19281,0.19308,0.19274,0.19307,152981.8,0.1935448,0.1946521,0.1924375
2021-07-13T22:10:00Z,0.19281,0.19308,0.19269,0.19269,294992.8,0.1934858,0.1946073,0.1923644
2021-07-13T22:10:30Z,0.19266,0.19298,0.19258,0.19294,248004.8,0.1934309,0.1945488,0.1923130
2021-07-13T22:11:00Z,0.19266,0.19302,0.19258,0.19293,574104,0.1933647,0.1944207,0.1923087
2021-07-13T22:11:30Z,0.19286,0.19298,0.19284,0.19287,133230.9,0.1932865,0.1942421,0.1923310
2021-07-13T22:12:00Z,0.19286,0.19298,0.19283,0.1929,225218.1,0.1932249,0.1940938,0.1923561
2021-07-13T22:12:30Z,0.1929,0.19292,0.1928,0.19289,45937.9,0.1931632,0.1939249,0.1924015
2021-07-13T22:13:00Z,0.1929,0.19302,0.1928,0.19297,158254.5,0.1931232,0.1938298,0.1924167
2021-07-13T22:13:30Z,0.19303,0.19307,0.19297,0.19305,132424.6,0.1930960,0.1937693,0.1924226
2021-07-13T22:14:00Z,0.19303,0.19309,0.19289,0.19293,259335.1,0.1930691,0.1937090,0.1924293
2021-07-13T22:14:30Z,0.19294,0.19295,0.1928,0.19285,106497.5,0.1930257,0.1935941,0.1924574
2021-07-13T22:15:00Z,0.19294,0.19297,0.19269,0.19271,272068.2,0.1929782,0.1934449,0.1925116
2021-07-13T22:15:30Z,0.19259,0.19278,0.19251,0.19258,158789.5,0.1929272,0.1933119,0.1925425
2021-07-13T22:16:00Z,0.19259,0.19278,0.19169,0.1917,1643208.7,0.1928547,0.1933267,0.1923826
2021-07-13T22:16:30Z,0.19171,0.19209,0.19171,0.19177,256921.5,0.1927789,0.1933988,0.1921589
2021-07-13T22:17:00Z,0.19171,0.19209,0.19171,0.19186,452604.1,0.1927176,0.1934623,0.1919728
2021-07-13T22:17:30Z,0.19182,0.19182,0.19132,0.19162,1095915.1,0.1926394,0.1935444,0.1917345
2021-07-13T22:18:00Z,0.19182,0.19182,0.19132,0.19149,1383222.2,0.1925649,0.1936198,0.1915100
2021-07-13T22:18:30Z,0.19146,0.1917,0.19146,0.19162,146719.5,0.1924983,0.1936319,0.1913648
2021-07-13T22:19:00Z,0.19146,0.1917,0.19131,0.19141,315811.5,0.1924248,0.1936266,0.1912230
2021-07-13T22:19:30Z,0.19143,0.1916,0.19125,0.19146,572113.4,0.1923498,0.1936114,0.1910881
2021-07-13T22:20:00Z,0.19143,0.1916,0.19125,0.19152,1077312.1,0.1922819,0.1935790,0.1909847
2021-07-13T22:20:30Z,0.19153,0.19173,0.19124,0.1913,1204239.5,0.1922180,0.1935370,0.1908990
2021-07-13T22:21:00Z,0.19153,0.19173,0.19106,0.19106,1765662.3,0.1921288,0.1934728,0.1907849
2021-07-13T22:21:30Z,0.19105,0.19124,0.19086,0.1909,913956.8,0.1920313,0.1934066,0.1906560
2021-07-13T22:22:00Z,0.19105,0.19124,0.19068,0.19086,1771226.5,0.1919401,0.1933524,0.1905279
2021-07-13T22:22:30Z,0.1909,0.19116,0.19066,0.19074,1276850.4,0.1918370,0.1932699,0.1904042
2021-07-13T22:23:00Z,0.1909,0.19116,0.19058,0.19069,2437606.7,0.1917313,0.1931630,0.1902997
2021-07-13T22:23:30Z,0.1906,0.19076,0.1905,0.19066,1502825.9,0.1916189,0.1930170,0.1902207
2021-07-13T22:24:00Z,0.1906,0.19076,0.19033,0.19033,2075986.8,0.1915068,0.1928378,0.1901758
2021-07-13T22:24:30Z,0.19042,0.19042,0.18881,0.18881,3656989.9,0.1913431,0.1928119,0.1898743
2021-07-13T22:25:00Z,0.19042,0.19042,0.18803,0.18894,7629532.9,0.1911317,0.1929141,0.1893494
2021-07-13T22:25:30Z,0.1891,0.18943,0.1884,0.18863,2159243.4,0.1909299,0.1928552,0.1890047
2021-07-13T22:26:00Z,0.1891,0.18943,0.18794,0.18854,5263623.4,0.1907337,0.1928780,0.1885894
2021-07-13T22:26:30Z,0.18858,0.1886,0.18752,0.18808,3227222,0.1905242,0.1929155,0.1881329
2021-07-13T22:27:00Z,0.18858,0.18873,0.18752,0.1887,4538474.9,0.1903571,0.1928247,0.1878895
2021-07-13T22:27:30Z,0.18873,0.18889,0.18813,0.18832,948142.2,0.1901930,0.1927355,0.1876505
2021-07-13T22:28:00Z,0.18873,0.18889,0.18813,0.18862,1755784.7,0.1900425,0.1926118,0.1874732
2021-07-13T22:28:30Z,0.18869,0.1888,0.18829,0.18868,646209.9,0.1898968,0.1924430,0.1873505
2021-07-13T22:29:00Z,0.18869,0.1888,0.188,0.188,1531103.8,0.1897490,0.1922919,0.1872061
2021-07-13T22:29:30Z,0.18791,0.1881,0.18772,0.188,1068434,0.1895646,0.1921154,0.1870138
2021-07-13T22:30:00Z,0.18791,0.18854,0.18772,0.18854,2015206.7,0.1894173,0.1918938,0.1869408
2021-07-13T22:30:30Z,0.18832,0.18844,0.18761,0.18777,1041561.9,0.1892700,0.1916537,0.1868863
2021-07-13T22:31:00Z,0.18832,0.18844,0.18725,0.18745,4530665.4,0.1891018,0.1914175,0.1867860
2021-07-13T22:31:30Z,0.1875,0.18829,0.1875,0.18796,1082140.2,0.1889432,0.1911256,0.1867607
2021-07-13T22:32:00Z,0.1875,0.18829,0.1875,0.18799,1599143,0.1888150,0.1908722,0.1867578
2021-07-13T22:32:30Z,0.18808,0.18827,0.18786,0.18789,656433.1,0.1886756,0.1905361,0.1868150
2021-07-13T22:33:00Z,0.18808,0.18827,0.18753,0.18781,1454091.7,0.1885312,0.1901731,0.1868892
2021-07-13T22:33:30Z,0.18777,0.18877,0.18777,0.18873,988822.6,0.1884242,0.1897889,0.1870596
2021-07-13T22:34:00Z,0.18777,0.18952,0.18777,0.18919,2830034.2,0.1883568,0.1893881,0.1873254
2021-07-13T22:34:30Z,0.18937,0.18967,0.18886,0.18894,806365.8,0.1883359,0.1892606,0.1874113
2021-07-13T22:35:00Z,0.18937,0.18967,0.18868,0.18928,2274651.2,0.1883673,0.1893559,0.1873788
2021-07-13T22:35:30Z,0.18928,0.18935,0.18885,0.18896,641006.9,0.1883712,0.1893785,0.1873639
2021-07-13T22:36:00Z,0.18928,0.18935,0.18885,0.18898,1324907.3,0.1884029,0.1894507,0.1873551
2021-07-13T22:36:30Z,0.18907,0.1892,0.18887,0.18917,289494.2,0.1884508,0.1895148,0.1873868
2021-07-13T22:37:00Z,0.18907,0.18932,0.18887,0.18918,512624,0.1884815,0.1895893,0.1873736
2021-07-13T22:37:30Z,0.18923,0.18973,0.1892,0.18935,1300129.5,0.1885293,0.1897043,0.1873543
2021-07-13T22:38:00Z,0.18923,0.18973,0.189,0.18919,1659216.1,0.1885606,0.1897731,0.1873480
2021-07-13T22:38:30Z,0.18908,0.18991,0.18906,0.18951,2349038.5,0.1886023,0.1898646,0.1873400
2021-07-13T22:39:00Z,0.18908,0.18991,0.18906,0.18949,3468677.1,0.1886593,0.1899591,0.1873595
2021-07-13T22:39:30Z,0.18949,0.19,0.18941,0.18996,930198.5,0.1887555,0.1900831,0.1874279
2021-07-13T22:40:00Z,0.18949,0.19001,0.18941,0.18982,1787722.7,0.1888405,0.1902271,0.1874540
2021-07-13T22:40:30Z,0.18987,0.19032,0.18986,0.19011,565359.9,0.1889431,0.1903851,0.1875012
2021-07-13T22:41:00Z,0.18987,0.19032,0.18986,0.19004,1525564.5,0.1890607,0.1904520,0.1876693
2021-07-13T22:41:30Z,0.19001,0.19002,0.18953,0.18953,362536.3,0.1891503,0.1904604,0.1878401
2021-07-13T22:42:00Z,0.19001,0.19002,0.18932,0.18962,654047.1,0.1892270,0.1904292,0.1880249
2021-07-13T22:42:30Z,0.18964,0.18988,0.18941,0.18944,351084.7,0.1893036,0.1903801,0.1882272
2021-07-13T22:43:00Z,0.18964,0.18988,0.18941,0.18964,509876.5,0.1893896,0.1902266,0.1885525
2021-07-13T22:43:30Z,0.18973,0.18999,0.18973,0.1899,323363.1,0.1894687,0.1901584,0.1887789
2021-07-13T22:44:00Z,0.18973,0.19005,0.18973,0.19002,809036.8,0.1895122,0.1902029,0.1888215
2021-07-13T22:44:30Z,0.18999,0.19031,0.1899,0.19024,691843.3,0.1895484,0.1902685,0.1888284
2021-07-13T22:45:00Z,0.18999,0.19032,0.1899,0.19027,1218535.3,0.1895977,0.1903546,0.1888408
2021-07-13T22:45:30Z,0.19031,0.19032,0.1896,0.18971,1974048.8,0.1896382,0.1903720,0.1889044
2021-07-13T22:46:00Z,0.19031,0.19032,0.1896,0.18972,2262753.6,0.1896722,0.1903559,0.1889884
2021-07-13T22:46:30Z,0.18977,0.1901,0.18962,0.18987,2656808.8,0.1897119,0.1903327,0.1890912
2021-07-13T22:47:00Z,0.18977,0.1901,0.18935,0.18936,3970711,0.1897360,0.1903090,0.1891631
2021-07-13T22:47:30Z,0.18943,0.18962,0.1893,0.18937,528976.8,0.1897377,0.1903048,0.1891706
2021-07-13T22:48:00Z,0.18943,0.18987,0.18913,0.18957,2436656.3,0.1897459,0.1902897,0.1892020
2021-07-13T22:48:30Z,0.18962,0.18965,0.18892,0.18893,465975.6,0.1897403,0.1903086,0.1891720
2021-07-13T22:49:00Z,0.18962,0.18965,0.1889,0.18897,1829176.1,0.1897171,0.1903570,0.1890772
2021-07-13T22:49:30Z,0.18896,0.18913,0.18891,0.18906,263091.8,0.1896830,0.1903884,0.1889775
2021-07-13T22:50:00Z,0.18896,0.18922,0.18891,0.18906,594807.2,0.1896430,0.1903882,0.1888978
2021-07-13T22:50:30Z,0.18906,0.18923,0.18896,0.189,464548.8,0.1895903,0.1903441,0.1888364
2021-07-13T22:51:00Z,0.18906,0.18923,0.18856,0.18864,788977.1,0.1895273,0.1903214,0.1887333
2021-07-13T22:51:30Z,0.18861,0.18863,0.1882,0.18828,871949.8,0.1894643,0.1903851,0.1885436
2021-07-13T22:52:00Z,0.18861,0.18863,0.18808,0.18823,1577039.7,0.1894068,0.1904520,0.1883615
2021-07-13T22:52:30Z,0.18826,0.18873,0.18826,0.18852,752258.7,0.1893548,0.1904624,0.1882472
2021-07-13T22:53:00Z,0.18826,0.18889,0.18826,0.18883,886807,0.1893124,0.1904528,0.1881719
2021-07-13T22:53:30Z,0.18884,0.18898,0.18865,0.18898,240186.9,0.1892586,0.1903892,0.1881280
2021-07-13T22:54:00Z,0.18884,0.18901,0.18865,0.18878,760546,0.1892041,0.1903030,0.1881053
2021-07-13T22:54:30Z,0.18877,0.18904,0.18877,0.18892,476870.1,0.1891461,0.1901787,0.1881136
2021-07-13T22:55:00Z,0.18877,0.18939,0.18877,0.18933,1257785.2,0.1890939,0.1900045,0.1881833
2021-07-13T22:55:30Z,0.18931,0.1896,0.18916,0.1896,655305.3,0.1890708,0.1899143,0.1882273
2021-07-13T22:56:00Z,0.18931,0.19002,0.18916,0.18991,2154479.2,0.1890786,0.1899428,0.1882143
2021-07-13T22:56:30Z,0.18986,0.19002,0.18981,0.18996,206759.6,0.1890835,0.1899651,0.1882019
2021-07-13T22:57:00Z,0.18986,0.19002,0.18981,0.18998,340066.6,0.1890952,0.1900190,0.1881715
2021-07-13T22:57:30Z,0.18999,0.19012,0.1895,0.18967,1002241.5,0.1891209,0.1901038,0.1881381
2021-07-13T22:58:00Z,0.18999,0.19012,0.18929,0.18934,1840153.6,0.1891296,0.1901207,0.1881385
2021-07-13T22:58:30Z,0.18944,0.18972,0.18944,0.18956,341290.5,0.1891479,0.1901558,0.1881400
2021-07-13T22:59:00Z,0.18944,0.18979,0.18944,0.18971,1207265.7,0.1891778,0.1902105,0.1881450
2021-07-13T22:59:30Z,0.18977,0.18983,0.18958,0.18974,1593796.1,0.1892101,0.1902698,0.1881504
2021-07-13T23:00:00Z,0.18977,0.18986,0.18958,0.18968,1734708.2,0.1892430,0.1903260,0.1881600
2021-07-13T23:00:30Z,0.18962,0.18979,0.18924,0.18978,371644.2,0.1892656,0.1903590,0.1881722
2021-07-13T23:01:00Z,0.18962,0.18992,0.18924,0.18985,803838.1,0.1893101,0.1904059,0.1882143
2021-07-13T23:01:30Z,0.18978,0.19003,0.18961,0.18992,760861.4,0.1893825,0.1904221,0.1883430
2021-07-13T23:02:00Z,0.18978,0.19003,0.18961,0.18995,896607,0.1894582,0.1904022,0.1885143
2021-07-13T23:02:30Z,0.18997,0.19019,0.18986,0.18996,562862,0.1895345,0.1904035,0.1886655
2021-07-13T23:03:00Z,0.18997,0.19019,0.18938,0.18938,1079493.3,0.1895886,0.1903761,0.1888011
2021-07-13T23:03:30Z,0.18946,0.18964,0.18913,0.18913,268273.8,0.1896193,0.1903224,0.1889162
2021-07-13T23:04:00Z,0.18946,0.18964,0.1889,0.1892,858919.7,0.1896327,0.1902847,0.1889807
2021-07-13T23:04:30Z,0.18926,0.18927,0.18898,0.18903,282947.1,0.1896445,0.1902497,0.1890393
2021-07-13T23:05:00Z,0.18926,0.18927,0.18872,0.18882,836250.3,0.1896317,0.1902894,0.1889739
2021-07-13T23:05:30Z,0.18883,0.18925,0.18882,0.18895,646195.6,0.1896108,0.1903185,0.1889031
2021-07-13T23:06:00Z,0.18883,0.1895,0.18882,0.18948,954950,0.1895784,0.1903015,0.1888553
2021-07-13T23:06:30Z,0.1895,0.18953,0.18934,0.18952,292246.3,0.1895527,0.1902563,0.1888491
2021-07-13T23:07:00Z,0.1895,0.18957,0.18934,0.18952,590541,0.1895284,0.1902084,0.1888484
2021-07-13T23:07:30Z,0.18949,0.1896,0.18942,0.18956,125455,0.1895075,0.1901606,0.1888545
2021-07-13T23:08:00Z,0.18949,0.18989,0.18942,0.18981,403175.2,0.1895208,0.1901800,0.1888617
2021-07-13T23:08:30Z,0.18973,0.19,0.18973,0.18999,419510.2,0.1895355,0.1902165,0.1888544
2021-07-13T23:09:00Z,0.18973,0.19,0.18973,0.18997,1430409.1,0.1895531,0.1902564,0.1888499
2021-07-13T23:09:30Z,0.18998,0.19023,0.18998,0.19018,1429061.9,0.1895684,0.1902953,0.1888415
2021-07-13T23:10:00Z,0.18998,0.19023,0.18998,0.19005,1676957,0.1895854,0.1903469,0.1888240
2021-07-13T23:10:30Z,0.19003,0.1905,0.18998,0.19031,508730.8,0.1896213,0.1904298,0.1888128
2021-07-13T23:11:00Z,0.19003,0.19055,0.18998,0.19049,760887.9,0.1896536,0.1905253,0.1887819
2021-07-13T23:11:30Z,0.1905,0.19068,0.19044,0.1905,265651,0.1896878,0.1906371,0.1887386
2021-07-13T23:12:00Z,0.1905,0.19068,0.19043,0.1906,387099.6,0.1897123,0.1907149,0.1887096
2021-07-13T23:12:30Z,0.19058,0.19072,0.19055,0.19068,119995.1,0.1897413,0.1908118,0.1886708
2021-07-13T23:13:00Z,0.19058,0.19091,0.19055,0.1908,464076.8,0.1897880,0.1909475,0.1886285
